"","data","networth","weight"
"11776","DINA",3199849.4,501.42714
"11777","DINA",3198660.2,1984.13688
"11778","DINA",3197584,259.16952
"11779","DINA",3196465.4,1667.22605
"11780","DINA",3195860.2,372.19962
"11781","DINA",3193606.4,3348.04772
"11782","DINA",3191537.4,1719.55049
"11783","DINA",3190900.2,348.29268
"11784","DINA",3190150.8,502.40817
"11785","DINA",3189342.8,4920.82964
"11786","DINA",3187851.4,3222.37104
"11787","DINA",3185920,390.23112
"11788","DINA",3184365.2,3231.02958
"11789","DINA",3183761,171.76312
"11790","DINA",3182932.4,481.3803
"11791","DINA",3181729.2,291.32977
"11792","DINA",3180581.4,3352.70755
"11793","DINA",3179753.4,543.48288
"11794","DINA",3178444.4,1984.71269
"11795","DINA",3177332.4,1867.51329
"11796","DINA",3176078.6,491.91557
"11797","DINA",3175482.8,1673.54937
"11798","DINA",3174584,2034.48861
"11799","DINA",3173646.4,2150.80298
"11800","DINA",3172493.8,2055.58045
"11801","DINA",3171767.2,575.33393
"11802","DINA",3171083.6,3321.66691
"11803","DINA",3170487.6,2210.59164
"11804","DINA",3169787.6,437.99167
"11805","DINA",3168993.2,451.25673
"11806","DINA",3168316.8,514.57489
"11807","DINA",3167511,1830.8638
"11808","DINA",3166409.4,3449.15636
"11809","DINA",3165404,1804.80288
"11810","DINA",3164779.6,3467.91294
"11811","DINA",3163979,481.51893
"11812","DINA",3163328.2,765.66168
"11813","DINA",3162146.4,3286.29703
"11814","DINA",3161364.2,391.95857
"11815","DINA",3160812.2,229.89897
"11816","DINA",3160106.8,507.5052
"11817","DINA",3158311.4,482.46795
"11818","DINA",3157624.2,1914.70868
"11819","DINA",3157156.2,380.54892
"11820","DINA",3156339.2,2037.20772
"11821","DINA",3154893.6,2107.08378
"11822","DINA",3153624.6,1695.0464
"11823","DINA",3152639,3425.8892
"11824","DINA",3151883.6,1922.70609
"11825","DINA",3151137.6,352.96317
"11826","DINA",3149850.8,3410.52352
"11827","DINA",3148689.4,2025.26491
"11828","DINA",3148195.6,287.1498
"11829","DINA",3146974.8,1730.54425
"11830","DINA",3146329,613.31629
"11831","DINA",3145286.4,3365.67401
"11832","DINA",3144468.4,1817.30019
"11833","DINA",3143590.6,430.97529
"11834","DINA",3143071.2,288.41871
"11835","DINA",3142513.2,225.12187
"11836","DINA",3141683.8,402.62178
"11837","DINA",3141238,4752.46813
"11838","DINA",3140549.6,2094.42656
"11839","DINA",3139481.2,3300.12723
"11840","DINA",3138397.8,1972.07678
"11841","DINA",3137080.4,369.14993
"11842","DINA",3136362.2,1729.59522
"11843","DINA",3135115.8,3273.45855
"11844","DINA",3134268.6,508.08099
"11845","DINA",3133520.2,3484.37696
"11846","DINA",3132544,405.15964
"11847","DINA",3131315.4,1954.54647
"11848","DINA",3130750.6,267.18826
"11849","DINA",3129113.6,2082.35579
"11850","DINA",3128534.4,1897.06105
"11851","DINA",3127878.6,650.95746
"11852","DINA",3127472.6,1947.32746
"11853","DINA",3126686.2,3318.04142
"11854","DINA",3125410.4,1853.58711
"11855","DINA",3124204.4,513.54057
"11856","DINA",3123099.4,4883.20982
"11857","DINA",3121939.6,2073.24939
"11858","DINA",3121164.6,363.01859
"11859","DINA",3120413,497.34315
"11860","DINA",3119758.4,471.21825
"11861","DINA",3118524.8,1948.10587
"11862","DINA",3117164.6,2103.02111
"11863","DINA",3116040,2102.79716
"11864","DINA",3115041.8,496.17018
"11865","DINA",3113758.8,354.91455
"11866","DINA",3112646.6,399.83868
"11867","DINA",3111734.2,338.62114
"11868","DINA",3110942,1867.65191
"11869","DINA",3110214,1806.34908
"11870","DINA",3109789.2,3638.54576
"11871","DINA",3109070.2,4876.85453
"11872","DINA",3107800.8,1937.36801
"11873","DINA",3106383,4964.34626
"11874","DINA",3104866.4,2002.71223
"11875","DINA",3103150,2017.94995
"11876","DINA",3101669.2,3508.49715
"11877","DINA",3100918.8,370.24825
"11878","DINA",3099989.8,259.53205
"11879","DINA",3099039.2,402.34452
"11880","DINA",3097841.4,427.58438
"11881","DINA",3096318.8,615.75818
"11882","DINA",3094624.6,399.74271
"11883","DINA",3093620.2,229.54707
"11884","DINA",3093169,1759.80413
"11885","DINA",3092209.6,1814.6557
"11886","DINA",3090848.8,294.77398
"11887","DINA",3088810.4,1661.83049
"11888","DINA",3088138.8,3668.05087
"11889","DINA",3087687.8,1893.39292
"11890","DINA",3086895.6,399.75338
"11891","DINA",3085583,293.37712
"11892","DINA",3084787.2,3481.71117
"11893","DINA",3084242,2147.636
"11894","DINA",3082732.2,533.822
"11895","DINA",3081374.8,390.50836
"11896","DINA",3080320.6,261.3768
"11897","DINA",3079215,3151.02344
"11898","DINA",3078279,3342.92937
"11899","DINA",3077717.4,463.3488
"11900","DINA",3076787.6,3534.27015
"11901","DINA",3076003.8,389.72995
"11902","DINA",3075659.8,401.99265
"11903","DINA",3074978.2,499.93431
"11904","DINA",3073842.2,1805.10147
"11905","DINA",3072905.4,1782.83666
"11906","DINA",3071540.2,467.76338
"11907","DINA",3069586.6,3190.72261
"11908","DINA",3067940.8,1946.69833
"11909","DINA",3066705.2,1957.20161
"11910","DINA",3065542.2,602.95164
"11911","DINA",3064531.4,1974.13479
"11912","DINA",3064114.6,1696.80582
"11913","DINA",3063675,3516.53722
"11914","DINA",3063066,241.4899
"11915","DINA",3061959,4805.02712
"11916","DINA",3061055,201.40687
"11917","DINA",3059709.6,1985.80035
"11918","DINA",3058670.4,1916.21218
"11919","DINA",3057716.8,1860.8381
"11920","DINA",3056985.6,1953.7574
"11921","DINA",3056002,2009.22745
"11922","DINA",3054612.2,398.83635
"11923","DINA",3053611.4,2039.05247
"11924","DINA",3052869.2,1725.11667
"11925","DINA",3051762.6,2014.31379
"11926","DINA",3050346.8,3370.47246
"11927","DINA",3049404,358.94524
"11928","DINA",3048514,3479.59985
"11929","DINA",3047437.6,3392.89721
"11930","DINA",3046391.4,626.19744
"11931","DINA",3045234.6,546.35128
"11932","DINA",3044141.8,1877.46208
"11933","DINA",3043303.8,3338.31222
"11934","DINA",3042325.4,1709.40975
"11935","DINA",3041335,245.95779
"11936","DINA",3040387.8,3046.21469
"11937","DINA",3039415.4,1865.90313
"11938","DINA",3038929.6,421.34639
"11939","DINA",3038262.8,3213.44593
"11940","DINA",3037634.8,1793.148
"11941","DINA",3036793.2,493.10986
"11942","DINA",3035895.8,3424.07646
"11943","DINA",3034724.4,2022.57778
"11944","DINA",3033777.8,244.77416
"11945","DINA",3032827.8,1881.4288
"11946","DINA",3032239.6,1804.8562
"11947","DINA",3031610.4,1912.77863
"11948","DINA",3030358.2,461.06687
"11949","DINA",3029369.6,2012.33044
"11950","DINA",3028121.8,1640.13083
"11951","DINA",3027432.2,226.17753
"11952","DINA",3026667.2,4678.54003
"11953","DINA",3025788.8,3325.55901
"11954","DINA",3024242.8,2030.13802
"11955","DINA",3022908.2,1731.15205
"11956","DINA",3022229.6,400.99031
"11957","DINA",3021304.4,4908.42835
"11958","DINA",3020134.4,278.3953
"11959","DINA",3019545.2,3663.50834
"11960","DINA",3018796.6,3437.61874
"11961","DINA",3017907.8,1988.95668
"11962","DINA",3017237.8,1940.25774
"11963","DINA",3016093,3412.98672
"11964","DINA",3014617,2111.39173
"11965","DINA",3013861.2,1726.67352
"11966","DINA",3012828,1898.05273
"11967","DINA",3011809.6,1900.66522
"11968","DINA",3011048,1894.93908
"11969","DINA",3008398.6,621.06844
"11970","DINA",3007655.4,543.48288
"11971","DINA",3007232.2,656.99283
"11972","DINA",3006642.2,3240.98902
"11973","DINA",3006055.2,4754.80335
"11974","DINA",3005539.8,1751.62543
"11975","DINA",3004899.8,515.44927
"11976","DINA",3004045.8,6457.43131
"11977","DINA",3003269,1619.57215
"11978","DINA",3001610.2,2097.08169
"11979","DINA",3000701.8,530.37779
"11980","DINA",2999944.6,1954.99432
"11981","DINA",2999451.6,394.11252
"11982","DINA",2998581.2,3272.65877
"11983","DINA",2997242.6,1800.17505
"11984","DINA",2996426.6,435.27255
"11985","DINA",2995528.4,645.94573
"11986","DINA",2993626.8,2015.57204
"11987","DINA",2992702.6,1775.50037
"11988","DINA",2991616.8,373.69246
"11989","DINA",2990870.8,511.61052
"11990","DINA",2990053.2,647.51325
"11991","DINA",2989444.2,1974.22011
"11992","DINA",2988619.8,4846.75228
"11993","DINA",2987442.6,1800.62293
"11994","DINA",2986541,4881.63168
"11995","DINA",2985981.4,3504.3385
"11996","DINA",2985495.4,3420.4723
"11997","DINA",2984759,4774.39169
"11998","DINA",2983916,3475.85704
"11999","DINA",2982719.8,1861.76581
"12000","DINA",2981872.6,3426.13446
"12001","DINA",2981190,392.90758
"12002","DINA",2980561.2,458.91292
"12003","DINA",2980152.4,225.87896
"12004","DINA",2979800.6,1758.07668
"12005","DINA",2978110.2,3323.3837
"12006","DINA",2976501,3298.28248
"12007","DINA",2975501.8,1978.96523
"12008","DINA",2973391.8,510.33095
"12009","DINA",2972048.6,4936.81381
"12010","DINA",2970959.6,374.73745
"12011","DINA",2969316,4815.91426
"12012","DINA",2968289,2171.7562
"12013","DINA",2967329.4,546.6925
"12014","DINA",2966793.8,3303.30485
"12015","DINA",2966219.6,3197.87764
"12016","DINA",2965215,3196.02223
"12017","DINA",2963257.2,2326.3302
"12018","DINA",2962334.2,2001.08074
"12019","DINA",2961125.8,497.76967
"12020","DINA",2960138.2,1729.81915
"12021","DINA",2959413.4,357.7083
"12022","DINA",2957832.6,1887.99731
"12023","DINA",2957129.8,1660.92411
"12024","DINA",2956323.4,1929.63719
"12025","DINA",2955318.2,511.54654
"12026","DINA",2954140,1970.60526
"12027","DINA",2953422,1816.72438
"12028","DINA",2952265,260.95027
"12029","DINA",2950673,1711.76631
"12030","DINA",2949299,2209.98383
"12031","DINA",2948210.8,1866.8735
"12032","DINA",2947388.6,1575.38377
"12033","DINA",2946274.2,245.44597
"12034","DINA",2945603.6,2203.09541
"12035","DINA",2944682.6,394.70967
"12036","DINA",2943563.8,3334.98528
"12037","DINA",2943001.8,400.43582
"12038","DINA",2942203.4,3542.45952
"12039","DINA",2940623.8,2090.1293
"12040","DINA",2938952.4,3418.92612
"12041","DINA",2937966,294.37945
"12042","DINA",2936959.8,3388.16276
"12043","DINA",2936103.6,2136.67422
"12044","DINA",2935241.8,385.45402
"12045","DINA",2934122.6,1939.50066
"12046","DINA",2933174.2,1753.0223
"12047","DINA",2931789,1768.69725
"12048","DINA",2931138.6,4962.59748
"12049","DINA",2930691.2,507.31326
"12050","DINA",2929682.8,4634.53296
"12051","DINA",2928957.8,721.64392
"12052","DINA",2928333.2,2209.13078
"12053","DINA",2927730.8,1879.07221
"12054","DINA",2926885.4,3237.38485
"12055","DINA",2926311.6,1765.86083
"12056","DINA",2924859,3164.87498
"12057","DINA",2923750.6,4873.53829
"12058","DINA",2922570.2,655.25472
"12059","DINA",2921220.4,1757.72479
"12060","DINA",2920374.6,351.31037
"12061","DINA",2919589.6,3275.21796
"12062","DINA",2918458.4,3599.71032
"12063","DINA",2917788.8,1925.95839
"12064","DINA",2916387.2,491.48902
"12065","DINA",2915449.2,638.19359
"12066","DINA",2914478,1829.22166
"12067","DINA",2913811,3534.2275
"12068","DINA",2912863.2,282.91649
"12069","DINA",2911727.2,2178.81527
"12070","DINA",2911001.6,3312.93374
"12071","DINA",2909592.6,3346.75746
"12072","DINA",2908835.4,401.99265
"12073","DINA",2908128,367.44383
"12074","DINA",2906932.6,1986.6534
"12075","DINA",2905376.6,546.07404
"12076","DINA",2904580,195.17954
"12077","DINA",2903307.4,374.62015
"12078","DINA",2902293,1757.19164
"12079","DINA",2900871.2,3458.62529
"12080","DINA",2900150,1878.86962
"12081","DINA",2899299.6,3305.74674
"12082","DINA",2898242,3340.81806
"12083","DINA",2897660.4,1737.26208
"12084","DINA",2897131.8,1932.7935
"12085","DINA",2896571.2,315.96182
"12086","DINA",2896053,1901.93416
"12087","DINA",2895135,1980.84195
"12088","DINA",2894204.4,463.88196
"12089","DINA",2893427.6,1929.78647
"12090","DINA",2892628.6,291.12718
"12091","DINA",2891807.4,4745.15315
"12092","DINA",2890556.8,473.89472
"12093","DINA",2889458.8,3410.53418
"12094","DINA",2888699.8,1861.15801
"12095","DINA",2888242.6,3306.09864
"12096","DINA",2887347.2,329.72803
"12097","DINA",2886323.4,2089.16959
"12098","DINA",2885859,4893.12662
"12099","DINA",2884808,1882.54842
"12100","DINA",2883614,1853.0113
"12101","DINA",2882170.4,3446.28793
"12102","DINA",2881099.8,3459.10514
"12103","DINA",2880380.6,6398.89025
"12104","DINA",2879668.2,420.51465
"12105","DINA",2878919.8,1855.19726
"12106","DINA",2877870.4,227.95827
"12107","DINA",2876963.2,620.7059
"12108","DINA",2876181.6,761.33241
"12109","DINA",2875414.2,3208.23162
"12110","DINA",2874762.6,545.49823
"12111","DINA",2874271.8,6255.92847
"12112","DINA",2873499.2,2039.53229
"12113","DINA",2872090.4,2071.63924
"12114","DINA",2871606.2,599.50743
"12115","DINA",2870528.2,1854.58946
"12116","DINA",2870136.8,1941.30275
"12117","DINA",2869565.4,3445.12566
"12118","DINA",2868401.4,4652.78836
"12119","DINA",2867330,1739.85322
"12120","DINA",2866832.2,1876.88624
"12121","DINA",2866221.2,277.68087
"12122","DINA",2865439,2972.8091
"12123","DINA",2864553.4,1974.09213
"12124","DINA",2863388.8,1691.49554
"12125","DINA",2862175,494.26149
"12126","DINA",2861307.8,1876.88626
"12127","DINA",2860036.4,1836.39802
"12128","DINA",2859278,6391.52194
"12129","DINA",2858716.2,1889.75676
"12130","DINA",2857638.6,1908.61998
"12131","DINA",2857047.2,520.18375
"12132","DINA",2856024,3369.39549
"12133","DINA",2855580.2,493.56835
"12134","DINA",2854938.4,3429.57867
"12135","DINA",2854310.2,2011.26411
"12136","DINA",2853647.4,548.12136
"12137","DINA",2853079.8,652.15173
"12138","DINA",2852123.2,159.11654
"12139","DINA",2851533.4,3244.7638
"12140","DINA",2849480.2,3318.7452
"12141","DINA",2848387.8,2003.27737
"12142","DINA",2847574.8,259.26549
"12143","DINA",2846798.2,386.87221
"12144","DINA",2845797,1931.36462
"12145","DINA",2844540.8,1920.57344
"12146","DINA",2843180,3568.52041
"12147","DINA",2842321.4,3435.42213
"12148","DINA",2841675,4665.52024
"12149","DINA",2840997.6,3312.60319
"12150","DINA",2840428.6,2094.5545
"12151","DINA",2839260.6,1943.79793
"12152","DINA",2838480.2,2067.57656
"12153","DINA",2837703.8,2058.25692
"12154","DINA",2837078.4,3114.30999
"12155","DINA",2836266.2,375.23863
"12156","DINA",2835359.6,506.88674
"12157","DINA",2834473,1843.28644
"12158","DINA",2833478.8,545.5302
"12159","DINA",2832615,398.79368
"12160","DINA",2831342.6,496.65003
"12161","DINA",2830794.8,4655.47549
"12162","DINA",2830133,1983.43311
"12163","DINA",2829488.6,4955.42114
"12164","DINA",2828495.2,3546.74612
"12165","DINA",2827566.4,1893.81945
"12166","DINA",2826831.4,215.61026
"12167","DINA",2826056.2,656.28905
"12168","DINA",2824811.6,1979.99956
"12169","DINA",2823816.6,1926.56617
"12170","DINA",2822785.6,498.3668
"12171","DINA",2821559.4,654.40167
"12172","DINA",2820841.4,475.24894
"12173","DINA",2820073.4,1818.48381
"12174","DINA",2819070.8,1881.57807
"12175","DINA",2818353,2146.87892
"12176","DINA",2817608.2,3080.6249
"12177","DINA",2816555.6,3439.01563
"12178","DINA",2815268,5093.20057
"12179","DINA",2814713.4,2105.18575
"12180","DINA",2814233.4,107.06939
"12181","DINA",2813200.6,3533.96093
"12182","DINA",2811377.6,1956.16727
"12183","DINA",2810511.6,337.32025
"12184","DINA",2809978.6,4864.58119
"12185","DINA",2809231.8,1962.4159
"12186","DINA",2808031.8,361.99491
"12187","DINA",2806951.4,1864.89014
"12188","DINA",2806191.4,2095.70614
"12189","DINA",2805630.4,4965.3486
"12190","DINA",2804893.2,357.49504
"12191","DINA",2803460.4,5097.2846
"12192","DINA",2802450,1927.55787
"12193","DINA",2801926.6,3352.50495
"12194","DINA",2801035.6,3163.59539
"12195","DINA",2799963.6,2215.98722
"12196","DINA",2799367.2,1988.53014
"12197","DINA",2798645.4,2035.86416
"12198","DINA",2797719.6,1807.34075
"12199","DINA",2797132.6,401.6621
"12200","DINA",2796429,3459.81958
"12201","DINA",2796180.8,4986.94161
"12202","DINA",2795520.6,4835.24669
"12203","DINA",2794487.8,4804.38733
"12204","DINA",2793452.6,612.97507
"12205","DINA",2792414.8,3292.80159
"12206","DINA",2791548,1849.2472
"12207","DINA",2790850.2,3173.8534
"12208","DINA",2790195.8,479.50357
"12209","DINA",2789447.8,3465.03389
"12210","DINA",2788235.8,1736.7609
"12211","DINA",2787003.8,601.00029
"12212","DINA",2785970.8,402.48315
"12213","DINA",2785236.8,1926.69414
"12214","DINA",2784612,1975.97954
"12215","DINA",2783622.4,360.2035
"12216","DINA",2782513,4729.99006
"12217","DINA",2781897.4,3516.52656
"12218","DINA",2781339.8,2075.76591
"12219","DINA",2780374.8,368.49948
"12220","DINA",2779540,369.39518
"12221","DINA",2779036.8,1980.4261
"12222","DINA",2778054,1871.50132
"12223","DINA",2777333.6,1791.2926
"12224","DINA",2776594.6,1936.34434
"12225","DINA",2775800,3344.14501
"12226","DINA",2775025.8,3368.65972
"12227","DINA",2773716,4810.78526
"12228","DINA",2772957,1764.19736
"12229","DINA",2772042.6,1995.38659
"12230","DINA",2771415.8,431.13523
"12231","DINA",2770812.6,1791.85775
"12232","DINA",2769792.8,3466.12154
"12233","DINA",2768865.2,1819.934
"12234","DINA",2767980.8,3281.74383
"12235","DINA",2767082.2,539.46286
"12236","DINA",2766424.2,3328.05418
"12237","DINA",2765115.4,3394.07016
"12238","DINA",2763899.8,358.4334
"12239","DINA",2762623.6,1982.36681
"12240","DINA",2761214.6,370.26958
"12241","DINA",2760042,1950.12122
"12242","DINA",2758481.6,313.47728
"12243","DINA",2757776.6,1785.19323
"12244","DINA",2757385,3366.91095
"12245","DINA",2756657.2,1804.55764
"12246","DINA",2755888.6,3257.69828
"12247","DINA",2754682.8,1725.86309
"12248","DINA",2753201.8,3364.99158
"12249","DINA",2752219.4,1917.01194
"12250","DINA",2751528.4,3414.60753
"12251","DINA",2750352.4,1898.87381
"12252","DINA",2749101.8,3312.89111
"12253","DINA",2747832.8,4891.92167
"12254","DINA",2747186.6,1763.39763
"12255","DINA",2746421.6,336.52049
"12256","DINA",2745729,598.82498
"12257","DINA",2745027,2068.50427
"12258","DINA",2744252,1944.69364
"12259","DINA",2743745.6,2049.86496
"12260","DINA",2743369.6,475.97406
"12261","DINA",2742073,3362.90158
"12262","DINA",2741705.8,118.96951
"12263","DINA",2740883.6,769.95894
"12264","DINA",2739964.4,3503.6134
"12265","DINA",2739632.8,3415.86578
"12266","DINA",2739143.8,3318.61725
"12267","DINA",2738672,1971.02114
"12268","DINA",2737948.8,1994.78945
"12269","DINA",2736916.6,1985.1499
"12270","DINA",2736354.4,614.79847
"12271","DINA",2735758,3358.41238
"12272","DINA",2734569,517.61392
"12273","DINA",2732993,3272.66943
"12274","DINA",2732548,137.43821
"12275","DINA",2732102.4,4764.18699
"12276","DINA",2731424.4,2102.26401
"12277","DINA",2730861.6,3464.28745
"12278","DINA",2730493.6,3578.21326
"12279","DINA",2729779.6,409.09436
"12280","DINA",2729278.6,1687.60347
"12281","DINA",2728009.8,3217.70056
"12282","DINA",2726774.2,1693.10569
"12283","DINA",2725948.6,261.31282
"12284","DINA",2724776.8,1859.83576
"12285","DINA",2723740.6,3260.33211
"12286","DINA",2723016.4,1979.22115
"12287","DINA",2722315.8,1842.88126
"12288","DINA",2721360.6,1881.14088
"12289","DINA",2720823,480.6232
"12290","DINA",2720172,532.56373
"12291","DINA",2719292.8,1965.56157
"12292","DINA",2718541.2,623.24374
"12293","DINA",2717822,766.51473
"12294","DINA",2717207.2,3523.08444
"12295","DINA",2716611.4,2038.1141
"12296","DINA",2715168,3311.50489
"12297","DINA",2714685.6,260.18251
"12298","DINA",2713988.6,3394.05951
"12299","DINA",2713442.6,2030.37263
"12300","DINA",2712448.4,1734.35103
"12301","DINA",2711710,4823.16525
"12302","DINA",2711096.8,3392.22544
"12303","DINA",2710173.4,1808.19379
"12304","DINA",2708398.6,2110.04817
"12305","DINA",2706989,1967.73686
"12306","DINA",2705975.8,3528.75727
"12307","DINA",2705025,1982.83599
"12308","DINA",2704230,3511.6428
"12309","DINA",2703468.8,1953.56546
"12310","DINA",2702291.2,3365.83398
"12311","DINA",2701320.8,1868.16374
"12312","DINA",2700433.6,4771.28869
"12313","DINA",2699781.2,1890.44988
"12314","DINA",2698949,355.37304
"12315","DINA",2697670.8,1976.65132
"12316","DINA",2697162.6,654.61494
"12317","DINA",2696683.4,613.59353
"12318","DINA",2696062.6,348.17539
"12319","DINA",2695162.8,3230.24049
"12320","DINA",2693985.6,315.65259
"12321","DINA",2692160,2001.19804
"12322","DINA",2691428,4718.9323
"12323","DINA",2691123.4,511.152
"12324","DINA",2690512.2,3219.7372
"12325","DINA",2689761.6,1895.71749
